,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
0,1,1,45.53063802905875,,,0.9375729811404598,1,0
1,1,1,36.61890686839337,,,1.009156661346937,0,1
2,1,2,54.00104475436124,,,0.785296382094504,1,0
3,1,2,42.99383798406893,,,1.006857197636213,0,1
4,1,3,58.75164002138102,,,0.6941641444092864,1,0
5,1,3,47.888382345573866,,,1.012239345182211,0,1
6,1,4,61.5481801836824,,,0.6359493815352404,1,0
7,1,4,53.57697510144782,,,1.1579462507596383,0,1
8,1,5,63.34248505758297,,,0.5938037931919098,1,0
9,1,5,51.4979209458444,,,1.0957915903284,0,1
10,1,6,64.7304290781865,,,0.5668283522870065,1,0
11,1,6,49.000551074595464,,,1.1972756492785919,0,1
12,1,7,65.84503620195345,,,0.5413044056831262,1,0
13,1,7,45.55633485296328,,,1.1685275265421622,0,1
14,1,8,66.51562272219253,,,0.5263441924726491,1,0
15,1,8,53.614548369320175,,,1.1871925479708574,0,1
16,1,9,67.54336945429807,,,0.5122873611290879,1,0
17,1,9,48.14388056710585,,,1.1788222346550379,0,1
18,1,10,68.16536274843287,,,0.49988215513347933,1,0
19,1,10,47.334802865587896,,,1.2756336063910754,0,1
20,1,11,68.79646727246222,,,0.48764882174775687,1,0
21,1,11,42.59806622914684,,,1.1877011817235212,0,1
22,1,12,69.37837115506099,,,0.47631932103828395,1,0
23,1,12,50.105205150042586,,,1.235836572563037,0,1
24,1,13,69.91046698090287,,,0.469637653372875,1,0
25,1,13,46.488151896197586,,,1.2673079514732728,0,1
26,1,14,70.25304922493804,,,0.46044879690935747,1,0
27,1,14,48.4269325184109,,,1.2633400922402358,0,1
28,1,15,70.83070120025269,,,0.4522753690066223,1,0
29,1,15,52.319523069986474,,,1.3799052215539491,0,1
30,1,16,71.25224743670732,,,0.4469532595879363,1,0
31,1,16,48.061219377786685,,,1.2745923510728738,0,1
32,1,17,71.55595509985908,,,0.44036649140907796,1,0
33,1,17,53.37658433946195,,,1.4169956459066806,0,1
34,1,18,71.85905534768453,,,0.43607903620996674,1,0
35,1,18,52.577526176043285,,,1.3957751700893426,0,1
