,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
0,1,1,54.88923758537936,47.429788096927915,56.549755117701494,1.1313096747206965,1,0
1,1,1,18.685823898897958,100.0,0.0,1.1511154490021558,0,1
2,1,2,57.91858962525383,51.754030213930854,59.290856975195794,1.116803988937504,1,0
3,1,2,18.685823898897958,100.0,0.0,1.2462992370128632,0,1
4,1,3,58.62100793797305,55.89070262597587,59.2287900331776,1.1044851086919394,1,0
5,1,3,18.685823898897958,100.0,0.0,1.4528269211833293,0,1
6,1,4,59.40003692080487,58.11619182804421,59.685828424402466,1.0933376652713087,1,0
7,1,4,18.685823898897958,100.0,0.0,1.5374616946165378,0,1
8,1,5,59.74247738600702,59.692791239987834,59.75353781569504,1.0830704383332164,1,0
9,1,5,18.685823898897958,100.0,0.0,1.7130029952296844,0,1
10,1,6,60.24552335240908,61.898002636114775,59.87767169973142,1.0725863317672026,1,0
11,1,6,18.685823898897958,100.0,0.0,1.725582093000412,0,1
12,1,7,60.533505630422745,62.97272635100882,59.99052068521904,1.0632137464801423,1,0
13,1,7,18.685823898897958,100.0,0.0,1.662467481998297,0,1
14,1,8,60.88979139745246,64.68113150157153,60.045816688107976,1.053071946222357,1,0
15,1,8,18.685823898897958,100.0,0.0,1.6407963644999723,0,1
16,1,9,61.254384345578735,65.9839805333063,60.20154828808089,1.044414772545433,1,0
17,1,9,18.685823898897958,100.0,0.0,1.5409579374469244,0,1
18,1,10,61.5257522613993,66.78495386799149,60.355022908344054,1.0336373387148698,1,0
19,1,10,18.685823898897958,100.0,0.0,1.4903541505336761,0,1
20,1,11,62.125715340594425,68.03203893338741,60.81093280971404,1.0228662620328253,1,0
21,1,11,18.685823898897958,100.0,0.0,1.424374955204817,0,1
22,1,12,62.43585010153221,68.89891513738213,60.99713363576861,1.0135695650698584,1,0
23,1,12,18.685823898897958,100.0,0.0,1.358866426234062,0,1
24,1,13,62.8964371423297,69.8722498225692,61.34358002121561,1.0023956854762828,1,0
25,1,13,18.685823898897958,100.0,0.0,1.4296347189408083,0,1
26,1,14,63.478862839209896,70.74419547804928,61.861556864603784,0.99152464990492,1,0
27,1,14,18.685823898897958,100.0,0.0,1.394972557058701,0,1
28,1,15,64.21912497692449,71.34239075332049,62.63344392533911,0.9802399418430036,1,0
29,1,15,18.685823898897958,100.0,0.0,1.2506912407966762,0,1
30,1,16,64.63633007199557,72.04197505829869,62.98778973977024,0.9696116588191693,1,0
31,1,16,18.685823898897958,100.0,0.0,1.3028150544716761,0,1
32,1,17,65.07845671035629,72.57933691574571,63.408716455639066,0.9598136890455289,1,0
33,1,17,18.685823898897958,100.0,0.0,1.3165233060717583,0,1
34,1,18,65.97286320841795,73.20287944844368,64.36341887286433,0.947205635986193,1,0
35,1,18,18.685823898897958,100.0,0.0,1.270175497692365,0,1
36,1,19,66.69374192357394,73.98357497718747,65.07098201187172,0.9352141034645342,1,0
37,1,19,18.685823898897958,100.0,0.0,1.329616947242847,0,1
38,1,20,67.1607901052243,74.75413160296056,65.47046742049788,0.9231216378307681,1,0
39,1,20,18.685823898897958,100.0,0.0,1.2944735248501484,0,1
40,1,21,67.77552150636883,75.05322924059617,66.15546076240774,0.913824454530493,1,0
41,1,21,18.685823898897958,100.0,0.0,1.3057564875254264,0,1
42,1,22,68.63023813919143,75.91503599310555,67.00859909269415,0.8985868797251578,1,0
43,1,22,18.685823898897958,100.0,0.0,1.330744238427052,0,1
44,1,23,69.2883514860624,76.2394808881679,67.74098900850882,0.8853188165526181,1,0
45,1,23,18.685823898897958,100.0,0.0,1.2489820197224617,0,1
46,1,24,69.63079195126454,76.83767616343911,68.02649694179249,0.8743237884013684,1,0
47,1,24,18.685823898897958,100.0,0.0,1.4314599558711052,0,1
48,1,25,70.32582610300905,77.08100983473588,68.82208228948022,0.862195319239899,1,0
49,1,25,18.685823898897958,100.0,0.0,1.3390784727839322,0,1
50,1,26,70.8953295181835,78.20135861299808,69.26896427201119,0.8499673833672524,1,0
51,1,26,18.685823898897958,100.0,0.0,1.1494492951493998,0,1
52,1,27,71.63005353516706,78.38385886647065,70.12661656171711,0.8348938777708529,1,0
53,1,27,18.685823898897958,100.0,0.0,1.2317909030960157,0,1
54,1,28,72.2946280228909,79.22538781303862,70.75179994131852,0.8198837077040599,1,0
55,1,28,18.685823898897958,100.0,0.0,1.2712793012077992,0,1
56,1,29,72.80136606978031,79.86413870019264,71.22915114993116,0.8065660837268042,1,0
57,1,29,18.685823898897958,100.0,0.0,1.4513902543829038,0,1
58,1,30,73.36994646483294,80.25955591604988,71.83627869185456,0.7949979823201437,1,0
59,1,30,18.685823898897958,100.0,0.0,1.2409160607136214,0,1
60,1,31,74.044674173897,80.70566764676062,72.56189766853996,0.7821100328860908,1,0
61,1,31,18.685823898897958,100.0,0.0,1.1786186574743345,0,1
62,1,32,74.80062765368285,81.5370576903579,73.30105852348387,0.7652780694409835,1,0
63,1,32,81.31417610110205,0.0,100.0,1.1579143806145742,0,1
64,1,33,75.27598301642976,81.55226604481395,73.87884532918049,0.7491779368911752,1,0
65,1,33,18.685823898897958,100.0,0.0,1.152083148749975,0,1
