,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
46,1,24,85.12930613838196,93.32660709138081,83.84540713818092,0.4654882848262787,1,0
47,1,24,66.81422625804011,57.460585585585584,68.26645685811697,-1.0,0,1
48,1,25,85.63384405191763,93.31940040357452,84.43009684628755,0.6685155630111694,1,0
49,1,25,64.95648883844116,61.6554054054054,65.46900952880496,-1.0,0,1
50,1,26,85.99004586708305,93.66532141827616,84.78790888773506,0.3564174175262451,1,0
51,1,26,63.16307226636398,63.26013513513514,63.148002447766416,-1.0,0,1
52,1,27,86.23987508539085,93.75180167195157,85.06332257263472,0.41909554600715637,1,0
53,1,27,70.21944759742716,50.59121621621622,73.26689395926218,-1.0,0,1
54,1,28,86.85176149116815,94.15537618910349,85.70783574508432,0.8085713386535645,1,0
55,1,28,60.46916382898222,70.63626126126127,58.89063729346971,-1.0,0,1
56,1,29,87.15233726944471,94.3787835110983,86.02049800212204,0.4894697964191437,1,0
57,1,29,65.42943624668936,58.64301801801802,66.48308418568057,-1.0,0,1
58,1,30,87.61491168146775,94.70308446238109,86.50472943991693,0.6851186156272888,1,0
59,1,30,65.71698827090428,60.6981981981982,66.49619722003672,-1.0,0,1
60,1,31,88.0130769981458,94.91207840876334,86.93252364719959,0.3558318018913269,1,0
61,1,31,66.74990541051835,57.770270270270274,68.14406853745957,-1.0,0,1
62,1,32,88.36927881331121,94.86163159411934,87.35241664221053,0.35427984595298767,1,0
63,1,32,62.95875898600076,64.21734234234235,62.76335343998601,-1.0,0,1
64,1,33,88.48150678247292,94.8832516575382,87.47883603855792,0.698837161064148,1,0
65,1,33,64.96405599697313,60.895270270270274,65.59576886091442,-1.0,0,1
66,1,34,88.82111837611008,94.89766503315076,87.8693816737025,0.3815077543258667,1,0
67,1,34,66.84449489216799,56.869369369369366,68.39321619022641,-1.0,0,1
68,1,35,89.21147652971601,95.31565292591524,88.25541233040612,0.4568129777908325,1,0
69,1,35,65.31214528944382,61.34572072072072,65.92796573127022,-1.0,0,1
70,1,36,89.32663218502977,95.3372729893341,88.38521796058424,0.3407820463180542,1,0
71,1,36,66.91638289822171,57.038288288288285,68.45003933910307,-1.0,0,1
72,1,37,89.60281057870596,95.66157394061689,88.65385917782243,0.5496822595596313,1,0
73,1,37,67.32500945894816,55.65878378378378,69.13628813707491,-1.0,0,1
74,1,38,89.6974724309554,95.27961948688383,88.8231708693591,0.5714454650878906,1,0
75,1,38,69.27733636019674,52.13963963963964,71.93810647783897,-1.0,0,1
76,1,39,89.95803649848736,95.68319400403574,89.06133598212068,1.0253629684448242,1,0
77,1,39,65.57699583806281,58.586711711711715,66.66229565521462,-1.0,0,1
78,1,40,90.26934712598809,95.68319400403574,89.42140551278868,0.3484336733818054,1,0
79,1,40,70.6053726825577,48.50788288288288,74.03619197482297,-1.0,0,1
80,1,41,90.4801405289353,95.82732776016142,89.6426394563966,0.5151022672653198,1,0
81,1,41,62.89822171774499,63.26013513513514,62.84203164612291,-1.0,0,1
82,1,42,90.66360886113009,95.74084750648602,89.86838837844549,0.35589727759361267,1,0
83,1,42,69.73893303064699,49.549549549549546,72.87350292857768,-1.0,0,1
84,1,43,90.71337952571484,95.87056788699914,89.90563695058356,0.419219970703125,1,0
85,1,43,65.38781687476353,59.71283783783784,66.26890462453012,-1.0,0,1
86,1,44,90.9612569532546,96.1660420870568,90.14605955256563,0.508083701133728,1,0
87,1,44,63.972758229284906,62.865990990990994,64.14459305883382,-1.0,0,1
88,1,45,91.25597735922709,96.2957624675699,90.46662302187507,0.30573180317878723,1,0
89,1,45,67.92659856223987,53.51914414414414,70.16347582830667,-1.0,0,1
90,1,46,91.29110959305163,95.87056788699914,90.57385375984829,0.2567378878593445,1,0
91,1,46,65.41808550889141,59.14977477477478,66.39129294518752,-1.0,0,1
92,1,47,91.61901044208061,96.33900259440762,90.87974354922456,0.5937443375587463,1,0
93,1,47,68.07415815361331,52.590090090090094,70.47818865285427,-1.0,0,1
94,1,48,91.72147945740217,96.27414240415105,91.00842043479243,0.3474743366241455,1,0
95,1,48,66.95421869088158,56.390765765765764,68.59428271702072,-1.0,0,1
96,1,49,91.79759929735532,96.53358316517729,91.0558277084227,0.31258901953697205,1,0
97,1,49,68.90276201286417,52.111486486486484,71.50974735553807,-1.0,0,1
98,1,50,92.08353664487167,96.51196310175843,91.38993611305506,0.3364638686180115,1,0
99,1,50,67.0525917517972,55.208333333333336,68.89151149576011,-1.0,0,1
100,2,1,59.84430127320141,67.71877443662473,58.61675365980695,1.0385417938232422,1,0
101,2,1,57.95657830541551,73.6983040761678,55.46503414174712,-1.0,0,1
102,2,2,59.878815769289766,74.79917537499111,57.55288850471536,1.113292932510376,1,0
103,2,2,56.63115953813628,76.55459684617674,53.47774899929362,-1.0,0,1
104,2,3,61.209541340696425,76.89628207862373,58.76414331150193,1.3087224960327148,1,0
105,2,3,49.7194665799317,86.28384409401964,43.93218742641865,-1.0,0,1
106,2,4,62.91033900905047,78.49577024241131,60.48073406695701,1.0292686223983765,1,0
107,2,4,57.265409009595054,76.49509074680155,54.221803626089006,-1.0,0,1
108,2,5,64.32255714066575,79.65451055662189,61.932466726509084,1.151078462600708,1,0
109,2,5,54.00878191575866,80.30348110681345,49.846950788792086,-1.0,0,1
110,2,6,65.9495321368308,80.75638018056443,63.64130013187495,1.128917932510376,1,0
111,2,6,55.24068954301512,79.14311216899732,51.45749941134919,-1.0,0,1
112,2,7,67.65224727718976,81.65920238856899,65.46871017431874,1.0405035018920898,1,0
113,2,7,49.39421044072207,86.0160666468313,43.5978337650106,-1.0,0,1
114,2,8,69.12582451296211,83.00988128243407,66.96144597005663,0.9125362038612366,1,0
115,2,8,62.2093023255814,68.13448378458791,61.27148575465034,-1.0,0,1
116,2,9,70.68664672495781,83.6496765479491,68.66584660394295,0.8118965029716492,1,0
117,2,9,58.89982110912344,72.4784290389765,56.75064751589357,-1.0,0,1
118,2,10,72.30403436109833,84.51695457453614,70.40016844531623,0.8474265933036804,1,0
119,2,10,63.02244267360546,65.36745016364178,62.651283258770896,-1.0,0,1
120,2,11,73.71145881270134,85.4837563090922,71.8762813480058,0.859657883644104,1,0
121,2,11,63.27451618149293,64.8318952692651,63.02801977866729,-1.0,0,1
122,2,12,74.90700260776192,86.24440179142674,73.13962121967707,1.0972305536270142,1,0
123,2,12,55.39925191087982,77.47694138649211,51.90487402872616,-1.0,0,1
124,2,13,76.18883264304341,87.3036183976683,74.45615434910292,0.8190377354621887,1,0
125,2,13,58.64774760123597,73.13299613210354,56.355074170002354,-1.0,0,1
126,2,14,77.49079613437644,87.69460439326082,75.90012965856577,0.820733904838562,1,0
127,2,14,60.06667750853797,69.41386492115441,58.58723805038851,-1.0,0,1
128,2,15,78.69496855345912,88.76803867206938,77.124682779791,0.8025082349777222,1,0
129,2,15,60.97332899658481,67.15263314489735,59.9952907935013,-1.0,0,1
130,2,16,79.57317073170732,89.47181346413592,78.03007635448874,0.6012569665908813,1,0
131,2,16,66.2262156448203,58.64326093424576,67.42641864845774,-1.0,0,1
132,2,17,80.59710078232858,90.28222080045497,79.087292352361,0.8820067048072815,1,0
133,2,17,63.278581883233045,63.9690568283249,63.169295973628444,-1.0,0,1
134,2,18,81.30368921613744,90.808274685434,79.82202422509613,0.6382064819335938,1,0
135,2,18,62.798829077898844,64.8021422195775,62.481751824817515,-1.0,0,1
136,2,19,82.39760699493787,91.52626715006754,80.97454480977869,0.651542603969574,1,0
137,2,19,62.24182793950236,65.09967271645344,61.78949846950789,-1.0,0,1
138,2,20,83.05529989262156,91.84616478282506,81.6848964393763,0.5898368954658508,1,0
139,2,20,68.69409660107334,52.990181493603096,71.17965622792559,-1.0,0,1
140,2,21,83.7120340543028,92.02388568991256,82.41630373350178,0.5665481686592102,1,0
141,2,21,62.82322328833957,64.17732817613805,62.60890040028255,-1.0,0,1
142,2,22,84.26330725571407,92.5925925925926,82.96485920409589,0.6213971972465515,1,0
143,2,22,65.03903073670516,60.10116036893782,65.82057923239934,-1.0,0,1
144,2,23,84.96606074551312,93.01201393331911,83.71178119839976,0.5127788782119751,1,0
145,2,23,66.29533257440234,57.57215114549241,67.6760065928891,-1.0,0,1
146,2,24,85.32462801043104,93.33902040236013,84.07526845972274,0.6420475244522095,1,0
147,2,24,64.9089282810213,59.41684022612318,65.778196373911,-1.0,0,1
148,2,25,85.92192053996011,93.56650316343215,84.73021044582599,0.6111297607421875,1,0
149,2,25,64.42510977394699,60.60696221362689,65.02943254061691,-1.0,0,1
150,2,26,86.40224727718976,93.92905381389066,85.22889723727518,0.537625253200531,1,0
151,2,26,63.84371442510977,61.469800654567095,64.21944902283965,-1.0,0,1
152,2,27,86.78670041417395,94.10677472097818,85.64557775635272,0.323449969291687,1,0
153,2,27,68.79167344283623,51.532282058911036,71.52342830233106,-1.0,0,1
154,2,28,87.35810707163675,94.5475225705552,86.23735274887241,0.425902396440506,1,0
155,2,28,68.08017563831517,53.13894674204106,70.44502001412762,-1.0,0,1
156,2,29,87.68407731247123,94.82476718561172,86.57091880270842,0.3768327832221985,1,0
157,2,29,69.1453894942267,49.895864326093424,72.19213562514716,-1.0,0,1
158,2,30,88.11934345758552,94.81765834932821,87.07514655850704,0.397278755903244,1,0
159,2,30,69.19824361684827,49.44956858077953,72.3239934071109,-1.0,0,1
160,2,31,88.28808099401749,94.88874671216323,87.2591065749083,0.621881902217865,1,0
161,2,31,67.71019677996422,54.15055043141922,69.8563692017895,-1.0,0,1
162,2,32,88.61309249884951,94.76078765906021,87.65473142945798,0.45397794246673584,1,0
163,2,32,67.41340055293544,53.16869979172865,69.6680009418413,-1.0,0,1
164,2,33,88.98699953980672,95.29395038032274,88.0038121834724,0.4733585715293884,1,0
165,2,33,66.18962432915922,55.54894376673609,67.8737932658347,-1.0,0,1
166,2,34,89.28324896456512,95.18731783607024,88.36286667331582,0.8726983070373535,1,0
167,2,34,62.88827451618149,63.5822671823862,62.77843183423593,-1.0,0,1
168,2,35,89.30242368461421,95.26551503518874,88.37284040914481,0.33390161395072937,1,0
169,2,35,68.27939502358107,52.75215709610235,70.73699081704733,-1.0,0,1
170,2,36,89.74056603773585,95.52854197767826,88.83828141449737,0.36421701312065125,1,0
171,2,36,66.85233371279882,54.74561142517108,68.76854250058865,-1.0,0,1
172,2,37,90.09433962264151,96.03326935380679,89.16852288972373,0.7355836033821106,1,0
173,2,37,66.25060985526102,54.74561142517108,68.07157993878032,-1.0,0,1
174,2,38,90.31868384721584,96.06170469894079,89.42340724979775,0.5365652441978455,1,0
175,2,38,67.1653927467881,55.013388872359414,69.08876854250059,-1.0,0,1
176,2,39,92.36654394845836,97.73228122556337,91.53008189545308,0.3011375665664673,1,0
177,2,39,70.2837859814604,48.05117524546266,73.80268424770426,-1.0,0,1
178,2,40,92.90247737383034,98.1730290751404,92.08085375178696,0.2945193350315094,1,0
179,2,40,69.09660107334525,51.44302290984826,71.89074640923005,-1.0,0,1
180,2,41,93.08176100628931,98.39340299992891,92.25373183948935,0.28324031829833984,1,0
181,2,41,69.69832493088308,49.598333829217495,72.87967977395809,-1.0,0,1
182,2,42,93.11819297438258,98.38629416364542,92.29695136141494,0.3225353956222534,1,0
183,2,42,70.51959668238737,47.991669146087474,74.08523663762656,-1.0,0,1
184,2,43,93.29460039883418,98.47870903533092,92.48645234216563,0.2541046142578125,1,0
185,2,43,70.41388843714425,47.8726569473371,73.98163409465505,-1.0,0,1
186,2,44,93.25049854272127,98.3578588185114,92.4543147489389,0.20729617774486542,1,0
187,2,44,69.36900308993333,50.49092531984528,72.35695785260184,-1.0,0,1
188,2,45,93.33199110292989,98.63510343356792,92.50529162095371,0.27168866991996765,1,0
189,2,45,70.14961782403643,48.170187444213035,73.62844360725218,-1.0,0,1
190,2,46,93.42307102316306,98.56401507073292,92.62165187229185,0.18660800158977509,1,0
191,2,46,69.80809887786631,48.795001487652485,73.13397692488816,-1.0,0,1
192,2,47,93.47771897530296,98.69197412383593,92.66487139421746,0.468762069940567,1,0
193,2,47,69.23483493250936,50.520678369532874,72.19684483164586,-1.0,0,1
194,2,48,93.51990335941095,98.53557972559892,92.73801212363,0.33190494775772095,1,0
195,2,48,70.46674255976582,46.74204105920857,74.221803626089,-1.0,0,1
196,2,49,93.58701487958275,98.61377692471743,92.80339550295334,0.23608197271823883,1,0
197,2,49,70.75134168157425,47.039571556084496,74.5043560160113,-1.0,0,1
198,2,50,93.63207547169812,98.57112390701643,92.86212972505734,0.30378586053848267,1,0
199,2,50,70.12115791185559,49.33055638202916,73.41182010831174,-1.0,0,1
200,3,1,59.302280559104815,67.91735418609656,57.958576240083254,0.8810476064682007,1,0
201,3,1,59.91325414191935,72.48495270851247,57.92878794733747,-1.0,0,1
202,3,2,59.33035195725404,75.3138675658225,56.83738208998646,0.7960805296897888,1,0
203,3,2,62.925914348233825,67.81312697047865,62.154458670768676,-1.0,0,1
204,3,3,60.66519533821195,76.85630246072172,58.13984715057794,1.015186071395874,1,0
205,3,3,59.00672085026571,73.43078245915736,56.72985567570013,-1.0,0,1
206,3,4,62.607929685987536,77.39436114498888,60.30167060166277,1.1056492328643799,1,0
207,3,4,57.13894967177243,77.44339352249928,53.93385513278741,-1.0,0,1
208,3,5,64.20025554652108,78.40591147141114,61.98458078304557,0.9423243403434753,1,0
209,3,5,63.46514535792435,67.01060475781026,62.905487942813195,-1.0,0,1
210,3,6,65.87485964300926,79.30985006097998,63.77938658819053,1.0912754535675049,1,0
211,3,6,51.98890278211941,84.00687876182288,46.93480523005927,-1.0,0,1
212,3,7,67.39749099779301,80.69445440849415,65.32354619610827,1.2209227085113525,1,0
213,3,7,52.93060331353548,82.6311263972485,48.24232004705244,-1.0,0,1
214,3,8,69.08371084523948,81.75622354544802,67.10716243887701,1.6283178329467773,1,0
215,3,8,42.814160675211006,90.48437947836057,35.28932724064607,-1.0,0,1
216,3,9,70.38177101482944,82.48798335605137,68.49354921729011,0.5929960012435913,1,0
217,3,9,71.45592372616443,48.867870449985666,75.02149029543502,-1.0,0,1
218,3,10,71.94796143570682,83.37039959824952,70.16638879253432,0.6874136924743652,1,0
219,3,10,62.52344482650828,67.81312697047865,61.68845858028322,-1.0,0,1
220,3,11,73.29635652611609,84.4608651983643,71.55501348342267,0.4450632929801941,1,0
221,3,11,63.78165051578618,67.26855832616796,63.23123557888069,-1.0,0,1
222,3,12,74.64668757501839,85.58720137743023,72.94028130559813,0.5300192832946777,1,0
223,3,12,70.43998124413879,51.07480653482373,73.49681038773018,-1.0,0,1
224,3,13,75.76760754249429,85.79525073534687,74.20358289787286,0.4572603106498718,1,0
225,3,13,70.64707721162863,49.41243909429636,73.9990046600009,-1.0,0,1
226,3,14,77.17504936694158,87.35203386182653,75.58773176381072,0.7332215309143066,1,0
227,3,14,64.01609878086902,62.94067067927773,64.1858571234674,-1.0,0,1
228,3,15,77.95814457738027,87.64617260922591,76.44709015430406,0.6550537347793579,1,0
229,3,15,63.93013441700531,61.650902837489255,64.28991539610007,-1.0,0,1
230,3,16,79.11100785999149,88.31336537771719,77.67570410321252,0.7814905047416687,1,0
231,3,16,69.43185370428259,52.221266838635714,72.14857711622857,-1.0,0,1
232,3,17,80.11189840089828,89.93471554630892,78.57982074321073,1.0247163772583008,1,0
233,3,17,60.02657080337605,70.7652622527945,58.331448219698686,-1.0,0,1
234,3,18,80.86305029620165,90.04232728316235,79.43134644004073,0.7537447214126587,1,0
235,3,18,66.024538918412,61.306964746345656,66.76921684839162,-1.0,0,1
236,3,19,81.55418747822047,90.56603773584905,80.14859738835614,0.6063394546508789,1,0
237,3,19,61.57392935292279,69.27486385783892,60.35832239967425,-1.0,0,1
238,3,20,82.43020869632555,91.03235526221393,81.08852062795825,0.34571024775505066,1,0
239,3,20,70.68224445139106,48.609916881627974,74.16640275075781,-1.0,0,1
240,3,21,83.28687032950013,91.8215079991391,81.95571171211493,1.2868773937225342,1,0
241,3,21,68.8496405126602,53.253081112066496,71.31158666244401,-1.0,0,1
242,3,22,83.68083788283579,92.13716909390918,82.36189282637156,0.5957543253898621,1,0
243,3,22,66.51688027508597,57.58096875895672,67.92743066552052,-1.0,0,1
244,3,23,84.44844542533008,92.42413372551833,83.20446687330059,1.0701510906219482,1,0
245,3,23,61.554391997499216,68.27171109200344,60.494050581369045,-1.0,0,1
246,3,24,84.82595733147481,93.00523710452687,83.55022435072564,1.0219968557357788,1,0
247,3,24,66.15348546420756,58.698767555173404,67.33022666606342,-1.0,0,1
248,3,25,85.40771285863632,93.10567472559008,84.2070516622095,0.35927242040634155,1,0
249,3,25,70.14301344170053,49.58440813986816,73.38822784237433,-1.0,0,1
250,3,26,85.87815077244744,93.65090752564747,84.66582371963433,0.4639364182949066,1,0
251,3,26,71.03782432010003,47.49211808541129,74.75455820476859,-1.0,0,1
252,3,27,86.20823169551245,93.60786283090609,85.054101534089,1.94831120967865,1,0
253,3,27,64.97733666770866,55.31670965892806,66.50228475772519,-1.0,0,1
254,3,28,86.37472412591474,93.72264868354975,85.22865870715796,1.1254944801330566,1,0
255,3,28,63.50422006877149,64.0584694754944,63.41673076053024,-1.0,0,1
256,3,29,86.87807333410771,94.04548389411005,85.7601629200282,0.8091675639152527,1,0
257,3,29,67.43904345107846,55.86127830323875,69.2666153915758,-1.0,0,1
258,3,30,87.44724513106439,94.56202023100653,86.33754433864091,1.127116084098816,1,0
259,3,30,61.20662707095968,69.67612496417311,59.869700945573,-1.0,0,1
260,3,31,87.68536802570952,94.37549322046058,86.64190043527398,0.3880014419555664,1,0
261,3,31,71.08862144420131,47.57810260819719,74.79980093200018,-1.0,0,1
262,3,32,90.20114608742789,96.56359853648038,89.2087860443778,2.1121435165405273,1,0
263,3,32,68.64645201625508,53.45371166523359,71.04465457177758,-1.0,0,1
264,3,33,90.52929105199985,96.81469258913839,89.54894874061475,2.439663887023926,1,0
265,3,33,69.9906220693967,49.64173115505876,73.20273266072479,-1.0,0,1
266,3,34,90.80226119951988,97.32405481024463,89.7850485067529,0.37883901596069336,1,0
267,3,34,69.39668646452016,52.651189452565205,72.03999457087274,-1.0,0,1
268,3,35,91.07135943005382,97.48188535762968,90.07150130358401,1.380165457725525,1,0
269,3,35,68.69334166927165,53.654342218400686,71.06727593539338,-1.0,0,1
270,3,36,91.21655631703257,97.71145706291699,90.20353813962336,0.29794371128082275,1,0
271,3,36,70.34229446702095,49.15448552593866,73.68682984210288,-1.0,0,1
272,3,37,91.30464242846634,97.71145706291699,90.30536315724692,1.0368845462799072,1,0
273,3,37,69.01375429821819,53.253081112066496,71.50160611681672,-1.0,0,1
274,3,38,91.32980988887599,97.93385465241408,90.29976837605881,0.43509769439697266,1,0
275,3,38,67.56798999687402,56.57781599312124,69.30280957336109,-1.0,0,1
276,3,39,91.39369651914663,97.7616758734486,90.40047443744476,2.865846633911133,1,0
277,3,39,66.79040325101595,56.80710805388363,68.36628511966701,-1.0,0,1
278,3,40,91.46532698338947,97.87646172609226,90.4653738992268,0.33966684341430664,1,0
279,3,40,68.43154110659582,53.94095729435368,70.71890693571008,-1.0,0,1
280,3,41,91.58148449297246,98.04864050505775,90.57279369803847,0.14748279750347137,1,0
281,3,41,69.29118474523288,51.99197477787332,72.0218974799801,-1.0,0,1
282,3,42,91.68505827235064,97.99124757873592,90.70147366536494,1.074271321296692,1,0
283,3,42,67.9548296342607,55.83261679564345,69.86834366375605,-1.0,0,1
284,3,43,91.61536376660085,98.04864050505775,90.61195716635523,2.1990506649017334,1,0
285,3,43,67.39606126914661,55.77529378045285,69.23042120979052,-1.0,0,1
286,3,44,91.77217640453789,98.09168519979913,90.78651433942419,3.0527312755584717,1,0
287,3,44,69.76008127539856,50.75952995127544,72.75935393385514,-1.0,0,1
288,3,45,91.78379215549619,97.94102876820432,90.8234398952657,1.5732229948043823,1,0
289,3,45,68.70115661144108,53.253081112066496,71.13966429896394,-1.0,0,1
290,3,46,91.71119371200682,97.87646172609226,90.74958878358268,0.3566531836986542,1,0
291,3,46,70.08830884651454,49.92834623101175,73.27059675157219,-1.0,0,1
292,3,47,91.80315174042669,97.92668053662386,90.84805693249336,0.45380663871765137,1,0
293,3,47,70.9440450140669,47.1195184866724,74.70479120481383,-1.0,0,1
294,3,48,92.05482634452318,98.20647105244278,91.09534626100773,0.4529493749141693,1,0
295,3,48,70.47514848390122,48.609916881627974,73.92661629643035,-1.0,0,1
296,3,49,91.83993495179463,97.94820288399455,90.88722040081012,0.4306687116622925,1,0
297,3,49,68.41591122225695,54.60017196904557,70.59675157218477,-1.0,0,1
298,3,50,92.06547411623495,97.99842169452614,91.1401045105126,0.49495208263397217,1,0
299,3,50,69.0176617693029,52.9378045285182,71.55589738949463,-1.0,0,1
300,4,1,59.178022800949876,68.79041046131493,57.66968377373977,0.9526364803314209,1,0
301,4,1,60.28526611461715,69.75156975156975,58.82526315789474,-1.0,0,1
302,4,2,59.51107038339886,75.31420268797675,57.03130343585418,1.0825791358947754,1,0
303,4,2,58.50508882646919,73.92847392847393,56.126315789473686,-1.0,0,1
304,4,3,60.664912747445484,76.88339992735197,58.119969904926926,1.02078115940094,1,0
305,4,3,56.232444460657355,77.39557739557739,52.96842105263158,-1.0,0,1
306,4,4,62.3764620099126,78.48892117689793,59.84815667677436,1.0179824829101562,1,0
307,4,4,56.69937620836829,76.63117663117663,53.625263157894736,-1.0,0,1
308,4,5,64.23778414969405,79.28804940065383,61.876154214450196,0.8681225776672363,1,0
309,4,5,60.72666253237515,69.64236964236964,59.351578947368424,-1.0,0,1
310,4,6,65.74536640160808,80.01452960406829,63.50630400583662,0.7114859819412231,1,0
311,4,6,60.50778827563565,68.85066885066885,59.22105263157895,-1.0,0,1
312,4,7,67.40567757446766,80.67562658917545,65.3234080390324,0.7533739805221558,1,0
313,4,7,59.43895232189107,72.53617253617253,57.41894736842105,-1.0,0,1
314,4,8,68.80585690778129,81.808935706502,66.7654636237204,0.96187424659729,1,0
315,4,8,58.939189435669206,73.35517335517335,56.71578947368421,-1.0,0,1
316,4,9,70.43463694857469,82.84053759535053,68.48795057112241,0.9795958399772644,1,0
317,4,9,58.235143909823805,72.72727272727273,56.0,-1.0,0,1
318,4,10,71.73036940691911,83.5379585906284,69.87756777091266,1.0645110607147217,1,0
319,4,10,56.67384087841535,77.14987714987716,53.51578947368421,-1.0,0,1
320,4,11,73.18572822134854,84.64220849981838,71.38802124894553,1.0418955087661743,1,0
321,4,11,53.57677014555138,78.2964782964783,49.76421052631579,-1.0,0,1
322,4,12,74.48540207120124,85.32509989102797,72.78447823807026,0.7574955821037292,1,0
323,4,12,60.17218108196841,69.86076986076986,58.677894736842106,-1.0,0,1
324,4,13,75.83729935853853,86.34217217580822,74.18891498141858,0.8328905701637268,1,0
325,4,13,63.40057636887608,63.09036309036309,63.44842105263158,-1.0,0,1
326,4,14,76.80983771320464,86.98873955684708,75.21260345181368,0.6515644192695618,1,0
327,4,14,62.948236238281105,66.2025662025662,62.44631578947369,-1.0,0,1
328,4,15,77.76759584971474,87.66436614602252,76.21463258931625,0.633826732635498,1,0
329,4,15,66.44657644183417,59.18645918645919,67.56631578947369,-1.0,0,1
330,4,16,78.88399499443278,88.79767526334908,77.32837828594879,0.7522546052932739,1,0
331,4,16,63.99153686207274,61.86186186186186,64.32,-1.0,0,1
332,4,17,79.80233921586016,89.58227388303669,78.26770935455188,0.6325768828392029,1,0
333,4,17,64.54601831247948,60.71526071526071,65.13684210526316,-1.0,0,1
334,4,18,80.65663582527812,89.98183799491464,79.193360844486,0.6560132503509521,1,0
335,4,18,58.92459781855324,70.27027027027027,57.17473684210526,-1.0,0,1
336,4,19,81.4882694335235,90.46857973120233,80.07911356330224,0.5860229730606079,1,0
337,4,19,60.310801444570096,67.84056784056784,59.14947368421053,-1.0,0,1
338,4,20,82.29921073635047,91.20232473665092,80.90216821321903,0.717200517654419,1,0
339,4,20,59.201838543756615,70.05187005187005,57.52842105263158,-1.0,0,1
340,4,21,82.95643777035482,91.3621503814021,81.63744556667655,0.5580124258995056,1,0
