,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
130,2,16,87.21528237841234,92.436173947936,86.39231499051233,0.47700411081314087,1,0
131,2,16,71.0217896002909,45.16063851283087,75.17693656256087,-1.0,0,1
132,2,17,87.92216750787135,92.56156894216782,87.19086021505376,0.6456186175346375,1,0
133,2,17,69.98405639003104,47.48434027076177,73.59911694045842,-1.0,0,1
134,2,18,88.47674791861601,93.11330691678788,87.74588867805187,0.370893269777298,1,0
135,2,18,70.24978322284692,46.0295009092746,74.14128952665412,-1.0,0,1
136,2,19,88.98351967326198,93.31895470732809,88.30012650221379,0.4523545503616333,1,0
137,2,19,69.79105479567005,46.292180238432,73.56665151613531,-1.0,0,1
138,2,20,89.32842497797387,93.41927070271355,88.68358633776091,0.4157550036907196,1,0
139,2,20,67.90019859584348,52.05091937765205,70.4467242386858,-1.0,0,1
140,2,21,89.86251596467623,93.80548728494759,89.24098671726755,0.29656723141670227,1,0
141,2,21,72.23853878213197,42.61466963022833,76.99824686708655,-1.0,0,1
142,2,22,90.21698300060785,94.00110347594924,89.62049335863378,0.2877342402935028,1,0
143,2,22,72.54062823417527,42.63487573247121,77.34562690734369,-1.0,0,1
144,2,23,90.34879829527992,93.87570848171741,89.79285262492094,0.3447573482990265,1,0
145,2,23,72.3392352661464,42.594463527985454,77.11836893708201,-1.0,0,1
146,2,24,90.75517187211868,94.38230425841401,90.18342820999368,0.39599791169166565,1,0
147,2,24,73.04690777880339,41.968074358456256,78.04038698785793,-1.0,0,1
148,2,25,91.2230137210843,94.82871043787932,90.65464895635674,0.2812011241912842,1,0
149,2,25,72.80915219154708,41.70539502929885,77.80663593273164,-1.0,0,1
150,2,26,91.41219940307478,94.67823644480113,90.89737507906388,0.2488454282283783,1,0
151,2,26,72.81194931610304,40.856738735098,77.94623725732096,-1.0,0,1
152,2,27,91.60889787388076,94.73341024226313,91.11638203668564,0.3960346579551697,1,0
153,2,27,71.80778160051467,44.25136391190139,76.2353093954938,-1.0,0,1
154,2,28,91.88892000245873,94.97918443095752,91.4018026565465,0.270060658454895,1,0
155,2,28,74.01191575060838,38.775510204081634,79.67339783130966,-1.0,0,1
156,2,29,92.11157174371829,95.11461102472789,91.6382036685642,0.2421194314956665,1,0
157,2,29,73.99233587871667,38.2703576480097,79.73183559509123,-1.0,0,1
158,2,30,92.29665954090031,95.24000601895972,91.83270082226439,0.21154998242855072,1,0
159,2,30,73.25948924505609,40.51323499696908,78.52087526783976,-1.0,0,1
160,2,31,92.39295983389907,95.14972162311281,91.95841239721695,0.1405692845582962,1,0
161,2,31,74.42589018488994,37.62376237623762,80.33893902993312,-1.0,0,1
162,2,32,92.5855604198966,95.25003761849827,92.16555977229602,0.22414976358413696,1,0
163,2,32,73.77136303879612,37.70458678520913,79.56626193104344,-1.0,0,1
164,2,33,92.81982283478011,95.51085920650047,92.39563567362428,0.25969207286834717,1,0
165,2,33,72.90425442644961,40.59405940594059,78.09557820920719,-1.0,0,1
166,2,34,93.02608303680583,95.61619100165521,92.61780518659077,0.23643723130226135,1,0
167,2,34,71.66792537271685,42.412608607799555,76.36841763521849,-1.0,0,1
168,2,35,93.11008967537923,95.72653859657922,92.69765970904491,0.2621940076351166,1,0
169,2,35,72.49867136583592,41.07900585976965,77.54691253814687,-1.0,0,1
170,2,36,93.16814304349904,95.70647539750213,92.7680265654649,0.31070125102996826,1,0
171,2,36,73.6119269391066,39.01798343099616,79.17018375430168,-1.0,0,1
172,2,37,93.16746006269764,95.54095400511612,92.79332700822265,1.3039822578430176,1,0
173,2,37,69.73511230455092,46.6558900788038,73.44328290370755,-1.0,0,1
174,2,38,93.51441430981374,95.92215478758088,93.13488298545225,0.11184496432542801,1,0
175,2,38,72.56300523062292,41.86704384724187,77.49496785922992,-1.0,0,1
176,2,39,93.60525075640123,95.97231278527362,93.23213156230234,0.5352415442466736,1,0
177,2,39,74.79511062627618,35.56273994746413,81.09862995909357,-1.0,0,1
178,2,40,93.50826748260107,95.68139639865576,93.16571790006326,0.22461064159870148,1,0
179,2,40,71.95602920198037,41.98828046069913,76.77098889682487,-1.0,0,1
180,2,41,93.7862406687748,95.93218638711943,93.44797596457938,0.3254496157169342,1,0
181,2,41,75.0132863416408,34.67367144877753,81.49470813583534,-1.0,0,1
182,2,42,93.86000259532705,95.96228118573507,93.5286211258697,0.15491744875907898,1,0
183,2,42,74.70839976504153,36.41139624166498,80.86163236153496,-1.0,0,1
184,2,43,94.04372443090625,96.0124391834278,93.73339658444023,0.27223730087280273,1,0
185,2,43,73.1615898855976,39.40189937361083,78.58580611648594,-1.0,0,1
186,2,44,94.18578443759947,96.15789737673673,93.87492093611638,0.12074929475784302,1,0
187,2,44,75.33215854101984,35.36067892503536,81.7544315304201,-1.0,0,1
188,2,45,94.16119712874871,96.07764458042836,93.85910815939279,0.15738295018672943,1,0
189,2,45,74.4091074375542,36.04768640129319,80.5726900850594,-1.0,0,1
190,2,46,94.26022934495312,96.02748658273562,93.98165717900063,0.1727229803800583,1,0
191,2,46,74.6077032810271,36.51242675287937,80.72852412181027,-1.0,0,1
192,2,47,94.38794675481672,96.40868736520038,94.06941808981657,0.1094219759106636,1,0
193,2,47,74.20212022041342,36.51242675287937,80.25777546912538,-1.0,0,1
194,2,48,94.48629599021972,96.43878216381601,94.17852624920936,0.11063503473997116,1,0
195,2,48,74.55735503901988,34.55243483532027,80.98500097396273,-1.0,0,1
196,2,49,94.57644945600579,96.28329237096855,94.30740037950665,0.17174884676933289,1,0
197,2,49,75.05244608542418,34.855526368963424,81.51094084799688,-1.0,0,1
198,2,50,94.77792879242165,96.62436675527913,94.48687539531942,0.27326709032058716,1,0
199,2,50,73.66786943022572,37.03778541119418,79.5532757613142,-1.0,0,1
200,3,1,60.3941594948899,64.7313217676592,59.70895897468116,0.9982408881187439,1,0
201,3,1,61.01397090594844,64.52086391276997,60.45548654244306,-1.0,0,1
202,3,2,63.922741483727016,75.34423621812398,62.11833260036439,0.9485505819320679,1,0
203,3,2,62.2497479475731,63.76598867687146,62.00828157349896,-1.0,0,1
204,3,3,66.50119020976176,79.4452453149078,64.4562417540994,0.905414879322052,1,0
205,3,3,63.21186806855826,61.64814426504508,63.46089627997061,-1.0,0,1
206,3,4,68.72630600937248,81.42367152159865,66.72033046428346,0.811025857925415,1,0
207,3,4,61.15512026501512,65.27573914866848,60.49889801642957,-1.0,0,1
208,3,5,71.56382033597146,83.19829000347964,69.72576490544701,0.6590421199798584,1,0
209,3,5,67.5961399971194,53.19773537429231,69.88913377412676,-1.0,0,1
210,3,6,73.77672885597444,84.35651439081374,72.10529622416284,0.9001226425170898,1,0
211,3,6,62.10283739017716,63.7869574334242,61.83463567755293,-1.0,0,1
212,3,7,76.25480661634555,85.83287766565591,74.74162844757178,0.8877307772636414,1,0
213,3,7,63.38470401843583,59.802893688404275,63.955119214586254,-1.0,0,1
214,3,8,78.4446569415339,87.20982253815181,77.0599045046177,1.1419246196746826,1,0
215,3,8,64.34394354025638,59.048018452505765,65.18733720697256,-1.0,0,1
216,3,9,80.38086712376148,88.52214544912263,79.0946786454734,0.6423551440238953,1,0
217,3,9,65.9282730808008,55.776892430278885,67.54491417885528,-1.0,0,1
218,3,10,81.95289346435814,89.26281254660238,80.7980461142175,0.4650687277317047,1,0
219,3,10,68.97594699697537,50.11532816104005,71.97956321378481,-1.0,0,1
220,3,11,83.31129241181937,90.20231644877467,82.22262360997675,0.4610629379749298,1,0
221,3,11,68.87224542704882,49.570140490668905,71.94616977225672,-1.0,0,1
222,3,12,84.66697863047887,91.11199483024308,83.64877175347114,0.6180298328399658,1,0
223,3,12,66.00316865908108,54.5187670371147,67.8320977759968,-1.0,0,1
224,3,13,85.39941540694323,91.38539543669533,84.4537287177232,0.611720860004425,1,0
225,3,13,66.50727351289068,55.10589222059132,68.32298136645963,-1.0,0,1
