,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
0,1,1,64.88301855850439,68.70006669116546,61.03464837049743,0.5571765899658203,1,0
1,1,1,64.69570072585148,74.08477306816287,55.21073011953533,-1.0,0,1
2,1,2,68.41637740180938,74.74389607536185,62.14944373418927,0.6312335729598999,1,0
3,1,2,63.112786152987155,58.43037695237044,67.9057680357042,-1.0,0,1
4,1,3,70.52641648673026,77.72294822024168,63.33342441796918,0.7221329212188721,1,0
5,1,3,64.55611390284757,71.61182375906303,57.48462828395752,-1.0,0,1
6,1,4,72.39388307322272,79.6639344262295,65.11866353147045,0.5274253487586975,1,0
7,1,4,63.724176437744276,58.758290141002064,68.70839626335516,-1.0,0,1
8,1,5,74.04474266816082,81.22926536240392,66.84587078152146,0.36397457122802734,1,0
9,1,5,64.34115019542155,66.25021009580368,62.44505035891158,-1.0,0,1
10,1,6,75.45302976467052,82.47660994692784,68.44210813762972,0.45823484659194946,1,0
11,1,6,63.44779452819654,60.41435236614086,66.51324651998203,-1.0,0,1
12,1,7,76.94877962117693,83.73433892145209,70.1600667058518,0.4084111750125885,1,0
13,1,7,61.867671691792296,48.59834043507513,75.0278024911032,-1.0,0,1
14,1,8,78.18965752863039,84.74326225634161,71.63013904649922,0.4008464813232422,1,0
15,1,8,64.48911222780569,68.02266861182808,60.99011001222358,-1.0,0,1
16,1,9,79.61229398420204,85.99374342581588,73.22578440084763,0.8505010008811951,1,0
17,1,9,64.78782802903406,76.14648263579697,53.355366345507505,-1.0,0,1
18,1,10,81.04381337633586,86.98168719753629,75.17660164103678,0.4281243085861206,1,0
19,1,10,63.040201005025125,57.1836826179536,68.85501279626126,-1.0,0,1
20,1,11,82.22319403066663,88.10899405859455,76.33079457973828,0.4066162705421448,1,0
21,1,11,62.77777777777778,55.30256638646106,70.29736237889904,-1.0,0,1
22,1,12,82.97482712438844,88.49221576581515,77.4884164622513,0.3804202675819397,1,0
23,1,12,62.6214405360134,55.32864635643343,69.9240138562968,-1.0,0,1
24,1,13,83.9280345477902,89.60133930394305,78.20848827476433,0.3472093641757965,1,0
25,1,13,62.13009491903964,49.36412315930388,74.92175273865415,-1.0,0,1
26,1,14,85.11083171618334,90.44077436290058,79.78525763619474,0.490459144115448,1,0
27,1,14,61.395868230039085,46.38456821096059,76.45249678465582,-1.0,0,1
28,1,15,85.97657637958838,91.21892651513085,80.71700386015824,0.3414674401283264,1,0
29,1,15,62.66610831937465,56.78619302949062,68.54208528689439,-1.0,0,1
30,1,16,86.45352174269549,91.65507839127471,81.2268829282994,0.30698978900909424,1,0
31,1,16,59.78782802903406,40.85201793721973,78.5761957730812,-1.0,0,1
32,1,17,87.11495886517069,91.86836983635317,82.38901152808438,0.3013150990009308,1,0
33,1,17,60.81518704634283,46.79022746419545,74.676658340272,-1.0,0,1
34,1,18,88.28545658293929,93.16750758183623,83.35553510855982,0.33821675181388855,1,0
35,1,18,61.19207146845338,49.60275570865048,72.89714381908983,-1.0,0,1
36,1,19,88.68655533386175,93.38876883941028,83.99153352451181,0.2971222996711731,1,0
37,1,19,63.62088218872138,68.80216682328229,58.333803373004685,-1.0,0,1
38,1,20,89.03025664853637,93.61367736292571,84.44708647644036,0.23974908888339996,1,0
39,1,20,61.9821328866555,52.162341982701264,71.94107062528116,-1.0,0,1
40,1,21,89.6828108344494,94.1736999727743,85.15667873998463,0.27145737409591675,1,0
41,1,21,62.37576772752652,57.40022172949002,67.42407199100113,-1.0,0,1
42,1,22,90.23150299286633,94.37875504101396,86.11496882063012,0.4097157418727875,1,0
43,1,22,61.92071468453378,53.8495722697478,70.07520484902908,-1.0,0,1
44,1,23,90.60185311722744,94.67436989170763,86.5438919582566,0.580718994140625,1,0
45,1,23,61.0999441652708,58.067762495806775,64.12401025984164,-1.0,0,1
46,1,24,90.9865526006505,95.00554179608928,86.97776625220085,0.10218574106693268,1,0
47,1,24,62.814070351758794,60.28705461856361,65.33995757508094,-1.0,0,1
48,1,25,91.14781206439446,95.01837707852273,87.27565986413155,0.3185310363769531,1,0
49,1,25,62.59910664433278,61.334156886967264,63.84986952417967,-1.0,0,1
50,1,26,91.8878290103042,95.69551303874175,88.05288494507153,0.2327425330877304,1,0
51,1,26,61.63874930206588,53.16568376543897,70.1725876947215,-1.0,0,1
52,1,27,92.2185475715418,95.88838938004727,88.54780291122805,0.24547581374645233,1,0
53,1,27,60.9463986599665,49.46656984862872,72.41725735335156,-1.0,0,1
54,1,28,92.23563014185366,95.75347923449972,88.75460514688889,0.25947311520576477,1,0
55,1,28,60.6644332774986,47.24309392265194,74.37358916478556,-1.0,0,1
56,1,29,92.57113182277858,96.02405521765871,89.11905770465819,0.23546527326107025,1,0
57,1,29,59.240647682858736,39.0096484418321,79.7537388957607,-1.0,0,1
58,1,30,92.75152376527181,96.12101448282476,89.3995774551898,0.2629874348640442,1,0
59,1,30,60.63651591289782,45.299241359932566,75.77808599167822,-1.0,0,1
60,1,31,92.95719791182661,96.3246575156477,89.54536075383452,0.2312072068452835,1,0
61,1,31,60.34617532104969,45.58160253911688,75.19175858014668,-1.0,0,1
62,1,32,93.21548637494192,96.30765019843986,90.13209967520947,0.800046443939209,1,0
63,1,32,60.47180346175321,49.188465614367786,71.77910681348163,-1.0,0,1
64,1,33,93.22300270587914,96.26553734462655,90.2173322466721,0.27376213669776917,1,0
65,1,33,60.3322166387493,42.94882526926726,77.73308753700911,-1.0,0,1
66,1,34,93.74026293492224,96.78754219753893,90.66873387849185,0.16796040534973145,1,0
67,1,34,59.9609156895589,41.86397140942596,78.05381866904868,-1.0,0,1
68,1,35,93.56738732336622,96.45865472566179,90.6701870066622,0.13103485107421875,1,0
69,1,35,61.05248464544947,49.31430170724881,72.73182957393483,-1.0,0,1
70,1,36,94.74676797769699,97.71268605762666,91.77630679176126,0.17104291915893555,1,0
71,1,36,61.05248464544947,46.77777777777778,75.47138047138047,-1.0,0,1
72,1,37,94.87796211769208,97.8495062989445,91.88596190502311,0.16720934212207794,1,0
73,1,37,61.139028475711896,44.46495497007328,77.75176949228111,-1.0,0,1
74,1,38,95.03512176456118,98.00710581124679,92.03973273697642,0.18463587760925293,1,0
75,1,38,61.93467336683417,46.546698060320665,77.19942164386609,-1.0,0,1
76,1,39,95.24352912236587,98.19995068358037,92.30129516019086,0.15294042229652405,1,0
77,1,39,59.88833054159687,42.54468746530476,77.43457261597214,-1.0,0,1
78,1,40,95.28862710798917,98.23113850853746,92.33402716914986,0.18337401747703552,1,0
79,1,40,61.01619207146845,45.034112515378595,76.94837774556807,-1.0,0,1
80,1,41,95.4560362970454,98.42374616171955,92.48012261710892,0.12079481780529022,1,0
81,1,41,60.56951423785595,44.63201292551117,76.57657657657657,-1.0,0,1
82,1,42,95.49430125454397,98.4013531209079,92.57626376033737,0.10448729246854782,1,0
83,1,42,59.997208263539925,43.56814277004933,76.6721044045677,-1.0,0,1
84,1,43,95.4000054664225,98.33649218014972,92.45024586009944,0.13310006260871887,1,0
85,1,43,60.455053042992745,43.50397026524751,77.11897248519072,-1.0,0,1
86,1,44,95.49771776860634,98.34735576923077,92.64480665098725,0.18515700101852417,1,0
87,1,44,60.6644332774986,44.077073443172296,77.2425341892269,-1.0,0,1
88,1,45,95.43690381829612,98.28336789485972,92.61807944948389,0.1642949879169464,1,0
89,1,45,60.60301507537689,43.35098968497351,77.90327089740006,-1.0,0,1
90,1,46,95.64189466203842,98.55340691044186,92.70568860220956,0.24370098114013672,1,0
91,1,46,60.97989949748744,45.83100792499163,76.14233046586973,-1.0,0,1
92,1,47,95.66102714078771,98.5793902305759,92.73995077932732,0.159814715385437,1,0
93,1,47,61.024567280848686,46.43616426093767,75.55444110108103,-1.0,0,1
94,1,48,95.72389099953536,98.5711551082914,92.87958258209036,0.1597527265548706,1,0
95,1,48,60.09212730318258,43.668921166426436,76.7517714542796,-1.0,0,1
96,1,49,95.40137207204745,98.26851686963192,92.54775246431348,0.16777293384075165,1,0
97,1,49,60.4857621440536,44.52481638103717,76.55759748991484,-1.0,0,1
