,n_fold,n_epoch,acc,tpr,tnr,loss,train,valid
0,1,1,60.367070270861234,67.85464360691792,59.18142818698453,1.0936384201049805,1,0
1,1,1,58.006700167504185,73.9139344262295,55.497737556561084,-1.0,0,1
2,1,2,60.91234591521579,74.777566729981,58.71681626062592,0.9328535795211792,1,0
3,1,2,56.030150753768844,77.15163934426229,52.698771816418876,-1.0,0,1
4,1,3,62.30833356110094,77.22683195041488,59.94601953427997,0.8409019112586975,1,0
5,1,3,61.01340033500838,70.59426229508196,59.502262443438916,-1.0,0,1
6,1,4,63.70910432667341,78.35149455163452,61.39051146887021,0.9898484349250793,1,0
7,1,4,59.2322724734785,72.19262295081967,57.188106011635426,-1.0,0,1
8,1,5,65.51439035723071,79.27121863440968,63.336024441595036,1.054850697517395,1,0
9,1,5,57.33947515354551,75.55327868852459,54.466709760827406,-1.0,0,1
10,1,6,66.90559488342853,80.5408377486754,64.74648177169904,0.6889861822128296,1,0
11,1,6,67.08263539921832,59.528688524590166,68.27407886231416,-1.0,0,1
12,1,7,68.46352529587011,81.24062781165651,66.4402969717117,0.762173056602478,1,0
13,1,7,65.85147962032384,62.09016393442623,66.44473173884938,-1.0,0,1
14,1,8,69.9360428567524,82.17534739578126,67.99797375377942,1.0203758478164673,1,0
15,1,8,58.71300949190397,73.68852459016394,56.351001939237236,-1.0,0,1
16,1,9,71.45639161450788,83.39498150554833,69.565940067436,0.7642884850502014,1,0
17,1,9,63.99218313791178,64.30327868852459,63.94311570782159,-1.0,0,1
18,1,10,72.51004455134337,83.66490052984105,70.74369568314575,0.9276556968688965,1,0
19,1,10,61.93746510329425,67.56147540983606,61.05042016806723,-1.0,0,1
20,1,11,74.0372263372236,84.89453164050785,72.31799401624163,0.6635515689849854,1,0
21,1,11,64.10385259631491,65.10245901639344,63.94634776987718,-1.0,0,1
22,1,12,75.10796184437095,85.88423472958112,73.40156084279178,0.561688244342804,1,0
23,1,12,70.55834729201564,51.53688524590164,73.5585003232062,-1.0,0,1
24,1,13,76.37275535026102,86.53903828851345,74.76294502224121,0.571139931678772,1,0
25,1,13,65.05304299274148,59.24180327868852,65.96961861667744,-1.0,0,1
26,1,14,77.23781671085358,86.99390182945116,75.69296037738836,0.6275046467781067,1,0
27,1,14,69.70965940815186,51.65983606557377,72.55656108597285,-1.0,0,1
28,1,15,78.42744690737148,88.12356293112066,76.89208655870574,0.7001459002494812,1,0
29,1,15,63.48687883863763,63.40163934426229,63.50032320620556,-1.0,0,1
30,1,16,79.35673873233662,88.53843846845946,77.90283516170395,0.5061332583427429,1,0
31,1,16,66.87325516471245,56.0655737704918,68.57789269553976,-1.0,0,1
32,1,17,80.14868669199443,89.25822253324003,78.7062101280651,0.7800928950309753,1,0
33,1,17,59.567280848687886,69.32377049180327,58.028442146089205,-1.0,0,1
34,1,18,80.9440511657146,89.98300509847046,79.51275110414589,0.6098217964172363,1,0
35,1,18,65.71468453378002,59.93852459016394,66.6257272139625,-1.0,0,1
36,1,19,81.73531582255993,90.13296011196641,80.40556584508714,0.9783532619476318,1,0
37,1,19,63.020658849804576,62.11065573770492,63.164188752424046,-1.0,0,1
38,1,20,82.48831552190669,90.82775167449765,81.16778268509285,0.6481601595878601,1,0
39,1,20,64.38023450586265,62.15163934426229,64.7317388493859,-1.0,0,1
40,1,21,82.96184437095143,91.26761971408577,81.64664165518988,0.47254520654678345,1,0
41,1,21,69.73478503629258,51.49590163934426,72.61150614091791,-1.0,0,1
42,1,22,83.8241725202941,91.5075477356793,82.6075256051036,0.5077134966850281,1,0
43,1,22,67.74427694025684,55.307377049180324,69.70588235294117,-1.0,0,1
44,1,23,84.1384918140323,91.86743976806957,82.91462854790964,0.8253160119056702,1,0
45,1,23,66.86487995533221,55.98360655737705,68.58112475759535,-1.0,0,1
46,1,24,84.773280126821,92.5072478256523,83.54862199426952,0.7746884822845459,1,0
47,1,24,62.27247347850363,60.450819672131146,62.55979314802844,-1.0,0,1
48,1,25,85.38551944679804,92.78716385084475,84.213484035396,0.37851229310035706,1,0
49,1,25,69.500279173646,51.4344262295082,72.34970911441499,-1.0,0,1
50,1,26,85.88979692240413,93.18704388683395,84.73429263427839,0.486380934715271,1,0
51,1,26,69.9106644332775,49.09836065573771,73.19327731092437,-1.0,0,1
52,1,27,86.40842375707219,93.47195841247625,85.28992734007693,0.5334289073944092,1,0
53,1,27,66.68900055834729,56.782786885245905,68.25145442792501,-1.0,0,1
54,1,28,86.67286194549976,93.62691192642207,85.57170220512577,0.5119897127151489,1,0
55,1,28,68.97543271915131,51.045081967213115,71.80349062702004,-1.0,0,1
56,1,29,87.1012928089212,93.76686993901829,86.04581216064334,0.3382028043270111,1,0
57,1,29,67.29201563372418,55.65573770491803,69.1273432449903,-1.0,0,1
58,1,30,87.50990789078088,94.0667799660102,86.47164046793624,0.8701584935188293,1,0
59,1,30,66.85092127303183,54.877049180327866,68.73949579831933,-1.0,0,1
60,1,31,87.81739415639434,94.00679796061182,86.83731459055579,0.2961447536945343,1,0
61,1,31,67.44835287548855,54.467213114754095,69.49579831932773,-1.0,0,1
62,1,32,88.1679284991937,94.42167349795062,87.17766063541815,0.613923192024231,1,0
63,1,32,68.73255164712451,51.721311475409834,71.41564318034906,-1.0,0,1
64,1,33,88.40161806105993,94.21173647905628,87.48159756850454,0.6381320953369141,1,0
65,1,33,68.9893914014517,52.3155737704918,71.61926308985133,-1.0,0,1
66,1,34,88.61480853855194,94.66660001999401,87.65651960551519,0.43338775634765625,1,0
67,1,34,66.82021217197097,53.545081967213115,68.91402714932127,-1.0,0,1
68,1,35,88.99130838822532,94.85154453663901,88.0633518544902,0.846307635307312,1,0
69,1,35,67.76381909547739,52.17213114754098,70.2230122818358,-1.0,0,1
70,1,36,89.22636455571651,94.81655503348995,88.34116920738947,0.49706971645355225,1,0
71,1,36,64.01451702959241,59.959016393442624,64.65416936005171,-1.0,0,1
72,1,37,89.37805778008583,94.75157452764171,88.52717227841889,0.5485182404518127,1,0
73,1,37,72.071468453378,44.467213114754095,76.42533936651584,-1.0,0,1
74,1,38,89.71014294694837,95.23143057082875,88.83585822608475,0.3869093358516693,1,0
75,1,38,70.44388609715243,48.40163934426229,73.92049127343245,-1.0,0,1
76,1,39,89.9171836991281,95.17644706588024,89.08438998907727,0.48677000403404236,1,0
77,1,39,72.04075935231714,43.872950819672134,76.48351648351648,-1.0,0,1
78,1,40,90.24858556317818,95.47135859242228,89.42157002421997,0.3240046799182892,1,0
79,1,40,72.26968174204355,42.56147540983606,76.95539754363284,-1.0,0,1
80,1,41,90.34629786536202,95.40637808657402,89.54504440328631,0.45818448066711426,1,0
81,1,41,68.99776661083193,50.96311475409836,71.84227537168714,-1.0,0,1
82,1,42,90.47954191379452,95.47135859242228,89.68909784553038,0.5183000564575195,1,0
83,1,42,70.05862646566165,47.60245901639344,73.60051712992889,-1.0,0,1
84,1,43,92.42763823215897,96.83095071478556,91.73038261227462,0.2776147723197937,1,0
85,1,43,72.10776102735902,43.97540983606557,76.54492566257272,-1.0,0,1
86,1,44,92.94216524995217,97.70068979306208,92.18866251919394,0.7347264885902405,1,0
87,1,44,71.18648799553323,46.454918032786885,75.08726567550097,-1.0,0,1
88,1,45,93.17038838931862,97.82065380385885,92.43402827246679,0.4036587178707123,1,0
89,1,45,72.54048017867113,43.09426229508197,77.18487394957984,-1.0,0,1
90,1,46,93.24213518462842,97.85064480655804,92.51238701302813,0.3677319586277008,1,0
91,1,46,72.68006700167504,43.19672131147541,77.33031674208145,-1.0,0,1
92,1,47,93.36102987399896,98.02059382185344,92.62319735321587,0.3425760567188263,1,0
93,1,47,70.55276381909547,48.25819672131148,74.06916612798966,-1.0,0,1
94,1,48,93.4614753874327,98.09057282815155,92.72846717639423,0.19390515983104706,1,0
95,1,48,71.48520379676158,45.16393442622951,75.63671622495151,-1.0,0,1
96,1,49,93.46420859868259,97.90062981105669,92.76171027845055,0.23944099247455597,1,0
97,1,49,72.24176437744276,44.221311475409834,76.66127989657402,-1.0,0,1
98,1,50,93.55235466149179,98.12056383085074,92.82898798499312,0.6569769978523254,1,0
99,1,50,71.64712451144612,45.1844262295082,75.82094376212024,-1.0,0,1
100,2,1,60.15216812255407,68.9572152279681,58.764231499051235,1.0605190992355347,1,0
101,2,1,65.33243825347543,60.77995554657507,66.06389195506786,-1.0,0,1
102,2,2,60.76548488221996,74.65516376586247,58.57605945604048,1.1101458072662354,1,0
103,2,2,55.43900869905737,78.21782178217822,51.77910525290566,-1.0,0,1
104,2,3,61.98733753594186,76.94738426042032,59.629190385831755,1.2099663019180298,1,0
